date,text
2025-05-19 21:49:02+00:00,"سلام عليكم 
بدنا نعمل صدقه ونوزع مياه حلوه ونساعد كم عيله المطلوب منك بس تتبرع 5 شيكل بش طالبين اكتر 
وبس نجمع المبلغ كل اشي راح نصوره فيديو شيكل اعتبره صدقه جاريه عن ارواح الشهداء…

خمسه شيكل بتكسرش !!!


“مَا نَقَصَتْ صَدَقَةٌ مِنْ مَالٍ”"
2025-05-19 20:35:56+00:00,".


مطلوب طحين تطبيق أو بدل 

ملاحظة / يكون في خانيونس 


."
2025-05-19 20:25:56+00:00,"متوفر صيانه مسدسات و بواريد 
متوفر تسويد اسلحه
المكان خانيونس 
شغل ٪100

مطلوب حب m16 
مطلوب حب مق
مطلوب حب كلشن
مطلوب جميع انواع الحب
المكان خانيونس

مطلوب مسدسات حي 
مطلوب مسدسات صوت 
مطلوب جميع انواع البواريد
مطلوب مسدسات خربانه بدها صيانه بشتري بحق الله
مطلوب جميع انواع الحب 
العنوان : خانيونس
تواصل: خاص"
2025-05-19 20:19:26+00:00,مطلوب جوال نضيف عا التطبيق
2025-05-19 20:14:15+00:00,".


مطلوب طحين تطبيق أو بدل 

ملاحظة / يكون في خانيونس 


."
2025-05-19 20:08:46+00:00,مطلوب شقة قي دير البلح
2025-05-19 20:08:24+00:00,".


مطلوب طحين تطبيق أو بدل 

ملاحظة / يكون في خانيونس 


."
2025-05-19 20:02:47+00:00,"مطلوب حب كلاشن روماني كراتين أو فرط أجنص 🔥🔥🔥

مطلوب حب أم 16 كراتين 🔥🔥

مطلوب قنابل صوت وملز  💣

الدفع تطبيق فقط 
الي عندو يتواصل خاص 🔥🔥"
2025-05-19 19:58:22+00:00,".


مطلوب طحين تطبيق أو بدل 

ملاحظة / يكون في خانيونس 


."
2025-05-19 19:53:34+00:00,"متوفر صيانه مسدسات و بواريد 
متوفر تسويد اسلحه
المكان خانيونس 
شغل ٪100

مطلوب حب m16 
مطلوب حب مق
مطلوب حب كلشن
مطلوب جميع انواع الحب
المكان خانيونس

مطلوب مسدسات حي 
مطلوب مسدسات صوت 
مطلوب جميع انواع البواريد
مطلوب مسدسات خربانه بدها صيانه بشتري بحق الله
مطلوب جميع انواع الحب 
العنوان : خانيونس
تواصل: خاص"
2025-05-19 19:40:07+00:00,مطلوب بطارية جوال نوكيا حديث . كبيرة
2025-05-19 19:33:44+00:00,"مطلوب حب كلاشن روماني كراتين أو فرط أجنص 🔥🔥🔥

مطلوب حب أم 16 كراتين 🔥🔥

مطلوب قنابل صوت وملز  💣

الدفع تطبيق فقط 
الي عندو يتواصل خاص 🔥🔥"
2025-05-19 19:31:22+00:00,مطلوب بنزين ضروري جدا جدا في المواصي خانيونس
2025-05-19 19:28:33+00:00,"مطلوب حب كلاشن روماني كراتين أو فرط أجنص 🔥🔥🔥

مطلوب حب أم 16 كراتين 🔥🔥

مطلوب قنابل صوت وملز  💣

الدفع تطبيق فقط 
الي عندو يتواصل خاص 🔥🔥"
2025-05-19 19:14:16+00:00,"مطلوب كااااـش.  3000دولار مقابل  14000شيكل بنكي 
دير البلح فقط التواصل 0595775455
او تحويل دولار مقابل شيكل  280شيكل  كاش مقابل 100دولار بنكي"
2025-05-19 19:13:53+00:00,"مطلوب كيس طحين مقابل سيولة لعند 4000 شيكل 
خانيونس"
2025-05-19 19:11:10+00:00,مطلوب ايفون ٧ او ٨ هادي او بلس تكون البطارية فوق ٨٥
2025-05-19 19:01:11+00:00,مطلوب دار للاجار بالدير تكون طابقين او شقتين جنب بعض او دارين منفصلات قراب من بعض
2025-05-19 18:49:39+00:00,**مطلوب غاز للبيع التواصل خاص.**
2025-05-19 18:47:48+00:00,مطلوب سكر تطبيق
2025-05-19 18:43:43+00:00,"عندي عدس ومعكرونة للبدل
مطلوب سردين أو تونة 
دير البلح"
2025-05-19 18:24:56+00:00,"مطلوب كااااـش.  3000دولار مقابل  14000شيكل بنكي 
دير البلح فقط التواصل 0595775455"
2025-05-19 18:12:29+00:00,مطلوب سيرج أو سكر للبدل على طحين غزة
2025-05-19 18:02:32+00:00,مطلوب دار للاجار بالدير تكون طابقين والدفع تطبيق
2025-05-19 18:00:26+00:00,مطلوب شقة الإيجار في غزة
2025-05-19 17:45:56+00:00,مطلوب ماتور 10 كيلو
2025-05-19 17:25:09+00:00,مطلوب سيولة لعائلة يتامى الي حابب يساعد يجي خاص
2025-05-19 16:32:23+00:00,مطلوب لوحة كشاف نوكيا ١٠٦
2025-05-19 16:01:03+00:00,"مطلوب خيمة قبة 
جنوب"
2025-05-19 15:46:20+00:00,موجود انفيلتر كيلو اجديد مغيرو افيوز مطلوب 650شيكل من الاخر رقم الجوال0597324560
2025-05-19 15:46:03+00:00,"مطلوب غلاية كهرب 
مطلوب غلاية كهرب 
مطلوب غلاية كهرب"
2025-05-19 15:26:35+00:00,"جوال galaxy grand prime +
8 جيجا على1.5 رام 
ممتاز بطارية بتقعد يوم كامل ما فيه ولا شي 
مطلوب فيه550 كاش وفي مراعاة
العنوان خانيونس
0599529739"
2025-05-19 15:20:12+00:00,"مطلوب جوال سامسونج 

ومطلوب شاشة جوال a10"
2025-05-19 15:11:01+00:00,"مطلوب برميل ميا 1000 لتر بدون رقع    غزه
دفع عبر تطبيق 
0592437229"
2025-05-19 14:47:45+00:00,مطلوب غرفة وحمام لعائلة 3 افراد دير البلح للتواصل خاص
2025-05-19 14:24:31+00:00,"مطلوب خيمة قبة blue جديدة
مطلوب خيمة قبة blue جديدة
مطلوب خيمة قبة blue جديدة
مطلوب خيمة قبة blue جديدة
مطلوب خيمة قبة blue جديدة
مطلوب خيمة قبة blue جديدة"
2025-05-19 14:13:12+00:00,"جوال galaxy grand prime +
8 جيجا على1.5 رام 
ممتاز بطارية بتقعد يوم كامل ما فيه ولا شي 
مطلوب فيه550 كاش وفي مراعاة
العنوان خانيونس
0599529739"
2025-05-19 14:02:58+00:00,مطلوب 90حبة روماني يكون نخب على التطبيق
2025-05-19 13:20:51+00:00,"للبيع ضبعة حربية غزة الشمال 👍 
مطلوب 2000$ كاش بدها بطاريه وكربوريتر فش فيها مشاكل ☝️
جوال / 0595603404"
2025-05-19 12:44:38+00:00,"مطلوب عدس مجروش كميات 
مطلوب صلصة كميات 
مطلوب برغل كميات"
2025-05-19 12:21:16+00:00,مطلوب جوال مسروق
2025-05-19 12:17:27+00:00,"مطلوب خيمة قبة 
جنوب"
2025-05-19 12:14:30+00:00,مطلوب جلان نظاف
2025-05-19 11:41:11+00:00,"مطلوب سيوله مبلغ/ 50,000 شيكل (غزة) بعموله كويسه 😌"
2025-05-19 11:34:39+00:00,"مطلوب جوال نظيف بحدود 

1500 شيكل الدفع تطبيق

الي متوفر عنده يبعت خاص"
2025-05-19 11:02:26+00:00,"مطلوب جواني بسكليت ٢٩ 


غزة 



مطلوب جواني بسكليت ٢٩"
2025-05-19 10:49:20+00:00,"مطلوب 13 بروماكس 
256 بطارية فوق ال85
يكون مسكر وبدعم ايسم"
2025-05-19 10:36:28+00:00,مطلوب جواني ٢٩
2025-05-19 10:22:25+00:00,متوفر بسكليت مقاس ٢٦ نظيف ماشاء الله عليه مطلوب ٩٠٠ شيكل كاش زي ما شريته طبعا خالي سرقة و مشاكل العنوان غزة النصر
2025-05-19 10:12:40+00:00,"مطلوب ايباد بحدود 1500-1800
بنكيي
للتواصل خاص"
2025-05-19 10:12:31+00:00,مطلوب ورق دوالي مقابل طحين
2025-05-19 10:02:06+00:00,"مطلوب ايباد بحدود 1500-1800
بنكيي
للتواصل خاص"
2025-05-19 09:16:03+00:00,"مطلوب ايباد بحدود 1500-1800
بنكيي
للتواصل خاص"
2025-05-19 09:09:21+00:00,"متوفر صيانه مسدسات و بواريد 
متوفر تسويد اسلحه
المكان خانيونس 
شغل ٪100

مطلوب حب m16 
مطلوب حب مق
مطلوب حب كلشن
مطلوب جميع انواع الحب
المكان خانيونس

مطلوب مسدسات حي 
مطلوب مسدسات صوت 
مطلوب جميع انواع البواريد
مطلوب مسدسات خربانه بدها صيانه بشتري بحق الله
مطلوب جميع انواع الحب 
العنوان : خانيونس
تواصل: خاص"
2025-05-19 08:56:35+00:00,1️⃣💢🔴مطلوب قطعه سلاح خاليه مشاكل بحدود ال1500دولار هي اللي معي والله العظيم.. ماتخلا ولاتعدم الدنيا من ولاد الحلال والاصل🔆⭕
2025-05-19 07:50:51+00:00,مطلوب كراسي بلاستيك
2025-05-19 07:31:13+00:00,"مطلوب 500شيكل جوال بي 
مقابل 500شيكل بنك فلسطين 
العنو ان النصيرات"
2025-05-19 07:22:39+00:00,مطلوب لابتوب بحدود 2000ش ل 2500ش تطبيق
2025-05-19 07:13:23+00:00,مطلوب لابتوب بحدود 2000ل 2500تطبيق
2025-05-19 06:23:06+00:00,مطلوب مطلوب شقة أو حاصل للايجار الموجود عندو يتواصل معي خاص ضروري جدااا
2025-05-19 05:55:41+00:00,مطلوب مطلوب شقة أو حاصل للايجار الموجود عندو يتواصل معي خاص ضروري جدااا
2025-05-19 05:38:04+00:00,مطلوب مطلوب شقة أو حاصل للايجار الموجود عندو يتواصل معي خاص ضروري جدااا
2025-05-18 23:17:08+00:00,مطلوب 200 محفظة جوال باي مقابل 200 بنك فلسطين؟
2025-05-18 22:05:44+00:00,مطلوب طلاق كلشن
2025-05-18 21:50:15+00:00,مطلوب جروب مدرسة الحكر الي فيها اياء  بديرالبلح
2025-05-18 21:26:45+00:00,مطلوب جوال a53 شاشته مكسورة
2025-05-18 21:07:01+00:00,مطلوب منشار قص حطب كهربائي يكون  اقل من1000w
2025-05-18 21:00:26+00:00,"مطلوب توكنز بسعر مناسب.


#شمال_غزة. 
التواصل خاص."
2025-05-18 20:58:35+00:00,مطلوب لابتوب بحدود 700 دولار تطبيق
2025-05-18 20:31:23+00:00,السلام عليكم ورحمه الله وبركاته مطلوب رطل طحين بسعر مناسب ورخيص لاصحاب الضمير والنخوة تقفوا معي بدي شرية لو بسعر قليل
2025-05-18 20:30:53+00:00,"مطلوب توكنز بسعر مناسب.


#شمال_غزة. 
التواصل خاص."
2025-05-18 20:19:52+00:00,**مطلوب غاز للبيع التواصل خاص**
2025-05-18 20:12:06+00:00,"مطلوب توكنز بسعر مناسب.


#شمال_غزة. 
التواصل خاص."
2025-05-18 20:09:12+00:00,".

مطلوب طحين تطبيق أو بدل 
يكون خانيونس 
.
."
2025-05-18 20:07:02+00:00,"مطلوب توكنز بسعر مناسب.


#شمال_غزة. 
التواصل خاص."
2025-05-18 20:03:16+00:00,مطلوب نضور سباحة
2025-05-18 19:54:32+00:00,مطلوب رصيد تطبيق يكون غزة
2025-05-18 19:53:36+00:00,".

مطلوب طحين تطبيق أو بدل

."
2025-05-18 19:47:24+00:00,مطلوب جوال ب2000 شيكل
2025-05-18 19:41:16+00:00,مطلوب جوال ب2000 شيكل
2025-05-18 19:26:34+00:00,مطلوب جوال ب2000 شيكل
2025-05-18 19:21:34+00:00,"مطلوب جوال نظيف. الدفع تطبيق

يكون بسعر طري ومن الوسطى

الي عندو يتواصل خااص"
2025-05-18 19:19:59+00:00,"مطلوب سيارة مياه ٣ كوب 
مدينة غزة"
2025-05-18 19:08:39+00:00,مطلوب شاشة الجوال رلمي c55
2025-05-18 19:05:43+00:00,مطلوب شاشة جوال سامسونج نوت 4
2025-05-18 19:03:54+00:00,"مطلوب سيرج وسكر 
مين بده يبيع"
2025-05-18 18:43:48+00:00,"مطلوب كلاشن مصري نظيف 
من 2200 ل2500  دولار تطبيق 🔥🔥🔥

الي عندو يبعت خاص"
2025-05-18 18:34:03+00:00,"متوفر انفيرتر نص كيلو مصلح اشي بسيط خالي عيوب 
مطلوب 300 نقدي
او للبدل ع شاشة جوال ريدمي9A مع دفع الفرق
غزة"
2025-05-18 18:32:25+00:00,"متوفر 12علبة سردينة 
متوفر 2كيلو حمص حب 
متوفر علبة ذرة إسرائيلية 
متوفر 2علب تونة قطع 
مطلوب فيهم 280شيكل  كاش 
خانيونس"
2025-05-18 18:29:27+00:00,"مطلوب مخزن حلواني #اصلي شمال غزة 
مطلوب اجراب مسدس"
2025-05-18 18:19:38+00:00,مطلوب مضخه خانيونس
2025-05-18 17:56:11+00:00,مطلوب رصيد جوال
2025-05-18 17:50:01+00:00,"مطلوب كااااااااش 2000دولار او دينار مقابل تحويل بنكي  شيكل 
100دولار 470شيكل بنكي 
100دينار 590شيكل بنكي 
فقط دير البلح 
0595775455"
2025-05-18 17:20:57+00:00,مطلوب كشاف يدوي نظيف اضائة قوية دير البلح تواصل خاص
2025-05-18 17:02:46+00:00,مطلوب حاصل للايجار في منطقة دير البلح
2025-05-18 16:19:11+00:00,مطلوب رصيد جوال بي مقابل رصيد بنكي
2025-05-18 16:04:53+00:00,مطلوب جڤت كميات ...
2025-05-18 16:03:31+00:00,مطلوب كشاف يدوي نظيف اضائة قوية دير البلح تواصل خاص
2025-05-18 16:00:23+00:00,مطلوب رز و معكرونه تطبيق أو كاش خانيونس دروري انا مش تاجر
2025-05-18 15:59:36+00:00,مطلوب بوت كورة جديد بنكي
2025-05-18 15:54:07+00:00,".

مطلوب طحين تطبيق أو بدل

."
2025-05-18 15:50:04+00:00,"مطلوب راس شاحن ايفون 
يكون المكان غزه 

مطلوب راس شاحن ايفون 
يكون المكان غزه"
2025-05-18 15:49:00+00:00,"متوفر  جهاز طاقة VM2 
3000/3000
بفتح من 4 خلايا
بشتغل على بطاريتين
بياخد 4000 شمسي
خانيونس 

جهاز خالي مشاكل  وجرب قد ما بدك 
مطلوب فيه 7800ش  كاش"
2025-05-18 15:48:15+00:00,مطلوب جهاز باور يكون نضيف وسعره معقول
2025-05-18 15:38:01+00:00,مطلوب طحين
2025-05-18 15:34:30+00:00,متوفر نوت 10 برو للبيع في تشقق في الظهر  مطلوب فيه 2000 نص تطبيق ونص كاش
2025-05-18 15:17:17+00:00,مطلوب رز و معكرونه تطبيق أو كاش خانيونس دروري
2025-05-18 14:41:25+00:00,مطلوب لابتوب بالجنوب
2025-05-18 14:17:42+00:00,مطلوب جڤت كميات
2025-05-18 14:01:28+00:00,"،


مطلوب طحين تطبيق 


,"
2025-05-18 13:49:40+00:00,مطلوب طحين نظيف بسعر مناسب
2025-05-18 13:40:58+00:00,"مطلوب سيوله 
الوسطى#"
